timestamp	source_workload	destination_workload	request_protocol	response_code	grpc_response_status	response_flags	reporter	node	total_request	istio_request_bytes_sum	istio_request_duration_milliseconds_sum	class
2025-02-06 09:12:50	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32381	11676460	95312.6	1
2025-02-06 09:12:51	frontend	currencyservice	grpc	200	0	-0	destination	node2	2642843	344317555	11263462.8	1
2025-02-06 09:12:51	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:51	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:51	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:51	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:51	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:51	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:51	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:51	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:51	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:51	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:51	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:51	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:51	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:51	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:51	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:51	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:51	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:51	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:51	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:51	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:51	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:51	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:51	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:51	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111916	15114760	390653.8	1
2025-02-06 09:12:51	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:51	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:51	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:51	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:51	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:51	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:51	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:51	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:51	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:52	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:52	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:52	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:52	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:52	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:52	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:52	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:52	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:52	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:52	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:52	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:52	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:52	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:52	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:52	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:52	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:52	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:52	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:52	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:52	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:52	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:52	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:52	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:52	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:52	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:52	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:52	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:52	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:52	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:52	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:52	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:52	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:52	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:52	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:53	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:53	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:53	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:53	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:53	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:53	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:53	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:53	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:53	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:53	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:53	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:53	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:53	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:53	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:53	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:53	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:53	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:53	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:53	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:53	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:53	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:53	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:53	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:53	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:53	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:53	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:53	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:53	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:53	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:53	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:53	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:53	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:53	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:53	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:54	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:54	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:54	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:54	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:54	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:54	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:54	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:54	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:54	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:54	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:54	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:54	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:54	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:54	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:54	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:54	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:54	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:54	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:54	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:54	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:54	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:54	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:54	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:54	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:54	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:54	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:54	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:54	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:54	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:54	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:54	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:54	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:54	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:54	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:55	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:55	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:55	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:55	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:55	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:55	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:55	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:55	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:55	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:55	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:55	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:55	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:55	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:55	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:55	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:55	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:55	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:55	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:55	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:55	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:55	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:55	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:55	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:55	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:55	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:55	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:55	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:55	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:55	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:55	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:55	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:55	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:55	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:55	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:56	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:56	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:56	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:56	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:56	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:56	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:56	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:56	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:56	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:56	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:56	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:56	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:56	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:56	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:56	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:56	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:56	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:56	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:56	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:56	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:56	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:56	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:56	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:56	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:56	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:56	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:56	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:56	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:56	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:56	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:56	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:56	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:56	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:56	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:57	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32389	8663570	2791439	1
2025-02-06 09:12:57	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:57	frontend	cartservice	grpc	200	0	-0	destination	node1	812182	118179800	4502646.7	1
2025-02-06 09:12:57	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:57	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:57	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:57	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:57	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:12:57	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:57	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:57	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
2025-02-06 09:12:57	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:57	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:57	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:12:57	loadgenerator	frontend	http	302		-0	destination	node3	162646	187027950	2903155.75	0
2025-02-06 09:12:57	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:57	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:57	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	648475	78829671	803077.05	1
2025-02-06 09:12:57	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:57	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:57	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:57	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:57	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:57	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:12:57	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:57	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:57	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:12:57	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:57	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:57	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:12:57	loadgenerator	frontend	http	200		-0	destination	node3	746741	810978575	93424714.5	1
2025-02-06 09:12:57	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:57	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:57	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:58	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:12:58	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:12:58	frontend	currencyservice	grpc	200	0	-0	destination	node2	2643819	344444830	11266388.55	1
2025-02-06 09:12:58	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:12:58	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:12:58	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64997	13840435	80352.75	1
2025-02-06 09:12:58	frontend	shippingservice	grpc	200	0	-0	destination	node2	194599	27769962	273627.55	1
2025-02-06 09:12:58	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4220762	524760767.5	4956969.85	1
2025-02-06 09:12:58	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111950	15119390	390728.5	1
2025-02-06 09:12:58	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:12:58	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:12:58	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	65020	9428840	337191.95	1
2025-02-06 09:12:58	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32395	5023505	232650.95	1
2025-02-06 09:12:58	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:12:58	frontend	recommendationservice	grpc	200	0	-0	destination	node1	648600	114325050	7654502.55	1
2025-02-06 09:12:58	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:12:58	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:12:58	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:12:58	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:12:58	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:12:58	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32397	11680985	95358.35	1
2025-02-06 09:12:58	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79360	10010330	88401.05	1
2025-02-06 09:12:58	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:12:58	frontend	adservice	grpc	200	0	-0	destination	node4	519431	62055005	1079010.5	1
